"All crash data available using this tool represents reportable data collected from Texas Peace Officer's Crash Reports (CR-3) received and processed by the Texas Department of Transportation (Department) as of 03/18/2024. The Department makes no warranty, representation or guaranty as to the content, accuracy, timeliness or completeness of any of the information provided as a result of your query. Any opinions and conclusions resulting from analysis performed on the crash data must be represented as your own and not those of the State of Texas or the Department. "

"Query Result Counts:"
"Your query returned a total of 1,343 Crashes containing 2,733 Units and 3,018 Persons"

"Filters Applied to current Query:"
"Crash Year Is In  2014 or 2015 or 2016 or 2017 or 2018 or 2019 or 2020 or 2021 or 2022 or 2023 or 2024"
"City Is Equal To DALLAS"
"Person Type Is Equal To 3 - PEDALCYCLIST"


"Crash ID","Active School Zone Flag","Agency","At Intersection Flag","Case ID","City","Construction Zone Flag","Construction Zone Workers Present Flag","Contributing Factors","Crash Date","Crash Death Count","Crash Month","Crash Non-Suspected Serious Injury Count","Crash Not Injured Count","Crash Number","Crash Possible Injury Count","Crash Severity","Crash Suspected Serious Injury Count","Crash Time","Crash Total Injury Count","Crash Unknown Injury Count","Crash Year","Day of Week","Hour of Day","How Notified","Intersecting Street Name","Intersecting Street Number","Intersection Related","Latitude","Light Condition","Located Flag","Longitude","Manner of Collision","Object Struck","Property Damages","Reported Street Description","Road Base Type","Roadway Type","Street Name","Street Number","Surface Condition","Surface Type","Weather Condition"
"15595750","NO","DALLAS POLICE DEPARTMENT","false","36594-2017","DALLAS","No","No","FAILED TO YIELD RIGHT OF WAY - PRIVATE DRIVE","2017-02-15","0","2","1","0","2017071264","0","B - SUSPECTED MINOR INJURY","0","1210","1","1","2017","WEDNESDAY","12:00 - 12:59","No Data","N/A","NO DATA","NON INTERSECTION","No Data","1 - DAYLIGHT","No Data","No Data","ONE MOTOR VEHICLE - GOING STRAIGHT","NOT APPLICABLE","NONE","No Data","No Data","No Data","MONTFORT DR","NO DATA","1 - DRY","No Data","1 - CLEAR"
"15600678","NO","DALLAS POLICE DEPARTMENT","false","36664-2017","DALLAS","No","No","FAILED TO STOP AT PROPER PLACE","2017-02-15","0","2","1","0","2017075196","0","B - SUSPECTED MINOR INJURY","0","1317","1","1","2017","WEDNESDAY","13:00 - 13:59","No Data","N/A","NO DATA","DRIVEWAY ACCESS","32.91018599","1 - DAYLIGHT","No Data","-96.73551258","ONE MOTOR VEHICLE - GOING STRAIGHT","NOT APPLICABLE","NONE","No Data","No Data","No Data","ABRAMS RD","NO DATA","1 - DRY","No Data","2 - CLOUDY"
"15620254","NO","DALLAS POLICE DEPARTMENT","true","39963-2017","DALLAS","No","No","FAILED TO YIELD RIGHT OF WAY - STOP SIGN","2017-02-19","0","2","1","1","2017094685","0","B - SUSPECTED MINOR INJURY","0","1807","1","0","2017","SUNDAY","18:00 - 18:59","No Data","NEW HAVEN DR","NO DATA","INTERSECTION RELATED","32.74467426","1 - DAYLIGHT","No Data","-96.64770261","ONE MOTOR VEHICLE - GOING STRAIGHT","NOT APPLICABLE","NONE","No Data","No Data","No Data","LIMESTONE DR","10300","1 - DRY","No Data","1 - CLEAR"
"15619272","NO","DALLAS POLICE DEPARTMENT","true","49321-2017","DALLAS","No","No","OTHER (EXPLAIN IN NARRATIVE)","2017-03-03","0","3","1","1","2017093707","0","B - SUSPECTED MINOR INJURY","0","1340","1","0","2017","FRIDAY","13:00 - 13:59","No Data","ASH LN","NO DATA","INTERSECTION","32.78171425","1 - DAYLIGHT","No Data","-96.76843258","ONE MOTOR VEHICLE - TURNING LEFT","NOT APPLICABLE","NONE","No Data","No Data","No Data","1ST AVE","800","1 - DRY","No Data","1 - CLEAR"
"15621208","NO","DALLAS POLICE DEPARTMENT","false","050498-2017","DALLAS","No","No","FAILED TO CONTROL SPEED","2017-03-05","0","3","0","2","2017095635","1","C - POSSIBLE INJURY","0","0043","1","0","2017","SUNDAY","00:00 - 00:59","No Data","N/A","NO DATA","NON INTERSECTION","32.72050427","3 - DARK, LIGHTED","No Data","-96.90000964","ONE MOTOR VEHICLE - GOING STRAIGHT","NOT APPLICABLE","NONE","No Data","No Data","No Data","W ILLINOIS AVE","NO DATA","2 - WET","No Data","3 - RAIN"
"15674959","NO","DALLAS POLICE DEPARTMENT","true","51799-2017","DALLAS","No","No","FAILED TO YIELD RIGHT OF WAY - STOP SIGN","2017-03-06","0","3","0","1","2017165409","1","C - POSSIBLE INJURY","0","1650","1","0","2017","MONDAY","16:00 - 16:59","No Data","VINEWOOD DR","NO DATA","INTERSECTION","32.81874016","1 - DAYLIGHT","No Data","-96.69064343","ONE MOTOR VEHICLE - GOING STRAIGHT","NOT APPLICABLE","NONE","No Data","No Data","4 OR MORE LANES, DIVIDED","SL0012","NO DATA","1 - DRY","No Data","1 - CLEAR"
"15637489","NO","DALLAS POLICE DEPARTMENT","true","53348-2017","DALLAS","No","No","DISREGARD STOP SIGN OR LIGHT","2017-03-07","0","3","0","1","2017108868","0","A - SUSPECTED SERIOUS INJURY","1","1610","1","0","2017","TUESDAY","16:00 - 16:59","No Data","N EDGEFIELD AVE","NO DATA","INTERSECTION","32.75943426","1 - DAYLIGHT","No Data","-96.84268256","ONE MOTOR VEHICLE - GOING STRAIGHT","NOT APPLICABLE","NONE","No Data","No Data","No Data","W COLORADO BLVD","1301","1 - DRY","No Data","1 - CLEAR"
"15660775","NO","DALLAS POLICE DEPARTMENT","false","061094-2017","DALLAS","No","No","FAILED TO YIELD RIGHT OF WAY - PRIVATE DRIVE","2017-03-18","0","3","1","0","2017140570","0","A - SUSPECTED SERIOUS INJURY","1","1700","2","1","2017","SATURDAY","17:00 - 17:59","No Data","N/A","NO DATA","DRIVEWAY ACCESS","32.78383554","1 - DAYLIGHT","No Data","-96.75634408","ONE MOTOR VEHICLE - GOING STRAIGHT","NOT APPLICABLE","NONE","No Data","No Data","No Data","BANK ST","NO DATA","1 - DRY","No Data","1 - CLEAR"
"15656337","NO","DALLAS POLICE DEPARTMENT","true","63285-2017","DALLAS","No","No","FAILED TO PASS TO LEFT SAFELY","2017-03-21","0","3","1","0","2017133238","0","B - SUSPECTED MINOR INJURY","0","0915","1","1","2017","TUESDAY","09:00 - 09:59","No Data","LIVE OAK ST","NO DATA","INTERSECTION","32.80272425","1 - DAYLIGHT","No Data","-96.77231258","ONE MOTOR VEHICLE - GOING STRAIGHT","NOT APPLICABLE","NONE","No Data","No Data","No Data","N FITZHUGH AVE","1298","1 - DRY","No Data","1 - CLEAR"
"15675593","NO","DALLAS POLICE DEPARTMENT","true","67593-2017","DALLAS","No","No","DISREGARD STOP SIGN OR LIGHT","2017-03-26","0","3","0","2","2017166461","0","A - SUSPECTED SERIOUS INJURY","1","1624","1","0","2017","SUNDAY","16:00 - 16:59","No Data","OSBORN RD","NO DATA","INTERSECTION","32.78597425","1 - DAYLIGHT","No Data","-96.6943126","ONE MOTOR VEHICLE - GOING STRAIGHT","NOT APPLICABLE","NONE","No Data","No Data","No Data","EVERGLADE RD","6324","1 - DRY","No Data","1 - CLEAR"
"15670246","NO","DALLAS POLICE DEPARTMENT","false","68387-2017","DALLAS","No","No","DISREGARD STOP SIGN OR LIGHT; DRIVER INATTENTION","2017-03-27","0","3","1","1","2017156686","0","B - SUSPECTED MINOR INJURY","0","1707","1","0","2017","MONDAY","17:00 - 17:59","No Data","N/A","NO DATA","NON INTERSECTION","32.82404643","1 - DAYLIGHT","No Data","-96.79118748","ONE MOTOR VEHICLE - GOING STRAIGHT","NOT APPLICABLE","NONE","No Data","No Data","No Data","KNOX ST","3324","1 - DRY","No Data","1 - CLEAR"
"15676194","NO","DALLAS POLICE DEPARTMENT","false","71920-2017","DALLAS","No","No","FAULTY EVASIVE ACTION","2017-03-31","0","3","0","0","2017167990","0","A - SUSPECTED SERIOUS INJURY","1","1857","1","1","2017","FRIDAY","18:00 - 18:59","No Data","N/A","NO DATA","NON INTERSECTION","32.78337426","1 - DAYLIGHT","No Data","-96.84652559","ONE MOTOR VEHICLE - GOING STRAIGHT","NOT APPLICABLE","NONE","No Data","No Data","No Data","MORRIS ST","1709","1 - DRY","No Data","1 - CLEAR"
"15684528","NO","DALLAS POLICE DEPARTMENT","false","71780-2017","DALLAS","No","No","TURNED WHEN UNSAFE","2017-03-31","0","3","0","2","2017185356","1","C - POSSIBLE INJURY","0","1711","1","0","2017","FRIDAY","17:00 - 17:59","No Data","N/A","NO DATA","NON INTERSECTION","32.75473207","1 - DAYLIGHT","No Data","-96.77584754","ONE MOTOR VEHICLE - GOING STRAIGHT","NOT APPLICABLE","NONE","No Data","No Data","No Data","S LAMAR ST","3604","1 - DRY","No Data","1 - CLEAR"
"15680972","NO","DALLAS POLICE DEPARTMENT","false","072455-2017","DALLAS","No","No","PEDESTRIAN FAILED TO YIELD RIGHT OF WAY TO VEHICLE","2017-04-01","0","4","1","1","2017179125","0","B - SUSPECTED MINOR INJURY","0","1159","1","0","2017","SATURDAY","11:00 - 11:59","No Data","N/A","NO DATA","NON INTERSECTION","32.70633651","1 - DAYLIGHT","No Data","-96.89456218","ONE MOTOR VEHICLE - GOING STRAIGHT","NOT APPLICABLE","NONE","No Data","No Data","No Data","CASTILLO DR","3125","1 - DRY","No Data","1 - CLEAR"
"15685117","NO","DALLAS POLICE DEPARTMENT","true","75233-2017","DALLAS","No","No","DROVE WITHOUT HEADLIGHTS;OTHER (EXPLAIN IN NARRATIVE)","2017-04-04","0","4","1","1","2017186534","0","B - SUSPECTED MINOR INJURY","0","2028","1","0","2017","TUESDAY","20:00 - 20:59","No Data","THACKERY ST","NO DATA","INTERSECTION","32.86554829","3 - DARK, LIGHTED","No Data","-96.79208101","ONE MOTOR VEHICLE - GOING STRAIGHT","NOT APPLICABLE","NONE","No Data","No Data","4 OR MORE LANES, DIVIDED","SL0012","NO DATA","1 - DRY","No Data","2 - CLOUDY"
"15690960","NO","DALLAS POLICE DEPARTMENT","false","75518-2017","DALLAS","No","No","OTHER (EXPLAIN IN NARRATIVE)","2017-04-05","0","4","1","1","2017202431","0","B - SUSPECTED MINOR INJURY","0","0730","1","0","2017","WEDNESDAY","07:00 - 07:59","No Data","N/A","NO DATA","DRIVEWAY ACCESS","33.00557422","1 - DAYLIGHT","No Data","-96.85717254","ONE MOTOR VEHICLE - TURNING RIGHT","NOT APPLICABLE","NONE","No Data","No Data","No Data","MARSH LN","18700","1 - DRY","No Data","1 - CLEAR"
"15699800","NO","DALLAS POLICE DEPARTMENT","true","80256-2017","DALLAS","No","No","FAILED TO YIELD RIGHT OF WAY - STOP SIGN","2017-04-05","0","4","0","1","2017220920","0","N - NOT INJURED","0","2120","0","1","2017","WEDNESDAY","21:00 - 21:59","No Data","HOLLY HILL DR","NO DATA","INTERSECTION RELATED","32.87738423","3 - DARK, LIGHTED","No Data","-96.75670258","ONE MOTOR VEHICLE - TURNING RIGHT","NOT APPLICABLE","NONE","No Data","No Data","No Data","PINELAND DR","5799","1 - DRY","No Data","1 - CLEAR"
"15692044","NO","DALLAS POLICE DEPARTMENT","true","76519-2017","DALLAS","No","No","FAILED TO YIELD RIGHT OF WAY - TURNING LEFT","2017-04-06","0","4","1","1","2017205803","0","B - SUSPECTED MINOR INJURY","0","1355","1","0","2017","THURSDAY","13:00 - 13:59","No Data","SH0078","NO DATA","INTERSECTION","32.83571325","1 - DAYLIGHT","No Data","-96.70444841","ONE MOTOR VEHICLE - TURNING LEFT","NOT APPLICABLE","NONE","No Data","No Data","4 OR MORE LANES, DIVIDED","SL0012","NO DATA","1 - DRY","No Data","1 - CLEAR"
"15702997","NO","DALLAS POLICE DEPARTMENT","false","83427-2017","DALLAS","No","No","FAILED TO PASS TO LEFT SAFELY","2017-04-14","0","4","1","1","2017228112","0","B - SUSPECTED MINOR INJURY","0","1650","1","0","2017","FRIDAY","16:00 - 16:59","No Data","N/A","NO DATA","NON INTERSECTION","32.78547138","1 - DAYLIGHT","No Data","-96.75274373","ONE MOTOR VEHICLE - GOING STRAIGHT","NOT APPLICABLE","NONE","No Data","No Data","No Data","S FITZHUGH AVE","1333","1 - DRY","No Data","2 - CLOUDY"
"15709609","NO","DALLAS POLICE DEPARTMENT","false","084446-2017","DALLAS","No","No","DRIVER INATTENTION;PEDESTRIAN FAILED TO YIELD RIGHT OF WAY TO VEHICLE","2017-04-15","0","4","1","1","2017245374","0","B - SUSPECTED MINOR INJURY","0","1945","1","0","2017","SATURDAY","19:00 - 19:59","No Data","N/A","NO DATA","NON INTERSECTION","32.70870244","6 - DUSK","No Data","-96.7858728","ONE MOTOR VEHICLE - GOING STRAIGHT","NOT APPLICABLE","NONE","No Data","No Data","No Data","HUDSPETH AVE","2605","1 - DRY","No Data","1 - CLEAR"
"15718557","NO","DALLAS POLICE DEPARTMENT","false","86358-2017","DALLAS","No","No","FAILED TO YIELD RIGHT OF WAY - PRIVATE DRIVE","2017-04-18","0","4","0","1","2017272266","0","A - SUSPECTED SERIOUS INJURY","1","0751","1","0","2017","TUESDAY","07:00 - 07:59","No Data","N/A","NO DATA","NON INTERSECTION","No Data","1 - DAYLIGHT","No Data","No Data","ONE MOTOR VEHICLE - GOING STRAIGHT","NOT APPLICABLE","NONE","No Data","No Data","No Data","BRUTON RD","NO DATA","1 - DRY","No Data","1 - CLEAR"
"15721254","NO","DALLAS POLICE DEPARTMENT","false","90171-2017","DALLAS","No","No","OTHER (EXPLAIN IN NARRATIVE)","2017-04-22","0","4","1","2","2017278004","0","B - SUSPECTED MINOR INJURY","0","1930","1","0","2017","SATURDAY","19:00 - 19:59","No Data","N/A","NO DATA","NON INTERSECTION","32.84259568","6 - DUSK","No Data","-96.65824423","ONE MOTOR VEHICLE - GOING STRAIGHT","NOT APPLICABLE","NONE","No Data","No Data","No Data","PARK OAK CIR","10947","1 - DRY","No Data","1 - CLEAR"
"15731276","NO","DALLAS POLICE DEPARTMENT","false","94000-2017","DALLAS","No","No","FAILED TO CONTROL SPEED","2017-04-27","0","4","1","2","2017306838","0","B - SUSPECTED MINOR INJURY","0","1746","1","0","2017","THURSDAY","17:00 - 17:59","No Data","N/A","NO DATA","NON INTERSECTION","32.83470131","1 - DAYLIGHT","No Data","-96.72656351","ONE MOTOR VEHICLE - GOING STRAIGHT","NOT APPLICABLE","NONE","No Data","No Data","No Data","W LAWTHER DR","4032","1 - DRY","No Data","1 - CLEAR"
"15728168","NO","DALLAS POLICE DEPARTMENT","false","94775-2017","DALLAS","No","No","OTHER (EXPLAIN IN NARRATIVE)","2017-04-28","0","4","0","1","2017296312","1","C - POSSIBLE INJURY","0","1605","1","0","2017","FRIDAY","16:00 - 16:59","No Data","N/A","NO DATA","NON INTERSECTION","32.64601597","1 - DAYLIGHT","No Data","-96.9511073","ONE MOTOR VEHICLE - GOING STRAIGHT","NOT APPLICABLE","NONE","No Data","No Data","No Data","BOISENBERRY LN","7422","1 - DRY","No Data","1 - CLEAR"
"15734092","NO","DALLAS POLICE DEPARTMENT","true","95022-2017","DALLAS","No","No","FAILED TO CONTROL SPEED","2017-04-28","0","4","1","0","2017312230","0","B - SUSPECTED MINOR INJURY","0","2120","1","1","2017","FRIDAY","21:00 - 21:59","No Data","W FERRIS BRANCH BLVD","NO DATA","INTERSECTION","32.90116423","3 - DARK, LIGHTED","No Data","-96.72654258","ONE MOTOR VEHICLE - GOING STRAIGHT","NOT APPLICABLE","NONE","No Data","No Data","No Data","WHITEHURST DR","9735","1 - DRY","No Data","1 - CLEAR"
"15750027","NO","DALLAS POLICE DEPARTMENT","true","101709-2017","DALLAS","No","No","DISREGARD STOP AND GO SIGNAL","2017-05-06","0","5","1","0","2017353667","0","B - SUSPECTED MINOR INJURY","0","2200","1","2","2017","SATURDAY","22:00 - 22:59","No Data","S POLK ST","NO DATA","INTERSECTION RELATED","32.64289751","3 - DARK, LIGHTED","No Data","-96.84025304","ONE MOTOR VEHICLE - TURNING LEFT","NOT APPLICABLE","NONE","No Data","No Data","4 OR MORE LANES, DIVIDED","IH0020","NO DATA","1 - DRY","No Data","1 - CLEAR"
"15748247","NO","DALLAS POLICE DEPARTMENT","false","103174-2017","DALLAS","No","No","FAILED TO YIELD RIGHT OF WAY - TO PEDESTRIAN","2017-05-08","0","5","1","1","2017348686","0","B - SUSPECTED MINOR INJURY","0","1705","1","0","2017","MONDAY","17:00 - 17:59","No Data","ROSEMEADE PKWY","NO DATA","INTERSECTION RELATED","33.01101616","1 - DAYLIGHT","No Data","-96.84770965","ONE MOTOR VEHICLE - GOING STRAIGHT","NOT APPLICABLE","NONE","No Data","No Data","No Data","PRESIDENT GEORGE BUSH HWY","NO DATA","1 - DRY","No Data","1 - CLEAR"
"15763959","NO","DALLAS POLICE DEPARTMENT","true","104091-2017","DALLAS","No","No","FAILED TO YIELD RIGHT OF WAY - STOP SIGN","2017-05-09","0","5","1","1","2017390846","0","B - SUSPECTED MINOR INJURY","0","1850","1","0","2017","TUESDAY","18:00 - 18:59","No Data","BUSHMILLS RD","NO DATA","INTERSECTION","32.90900423","1 - DAYLIGHT","No Data","-96.70793259","ONE MOTOR VEHICLE - GOING STRAIGHT","NOT APPLICABLE","NONE","No Data","No Data","No Data","FOREST LN","10306","1 - DRY","No Data","1 - CLEAR"
"15770109","NO","DALLAS POLICE DEPARTMENT","false","109226-2017","DALLAS","No","No","FAILED TO CONTROL SPEED; WRONG WAY - ONE WAY ROAD","2017-05-15","0","5","0","1","2017410185","1","C - POSSIBLE INJURY","0","1932","1","0","2017","MONDAY","19:00 - 19:59","No Data","N/A","NO DATA","NON INTERSECTION","32.83607424","1 - DAYLIGHT","No Data","-96.71334259","ONE MOTOR VEHICLE - GOING STRAIGHT","NOT APPLICABLE","NONE","No Data","No Data","No Data","E LAWTHER DR","NO DATA","98 - OTHER (EXPLAIN IN NARRATIVE)","No Data","1 - CLEAR"
"15771488","NO","DALLAS POLICE DEPARTMENT","false","109224-2017","DALLAS","No","No","OTHER (EXPLAIN IN NARRATIVE)","2017-05-15","0","5","0","1","2017414124","0","A - SUSPECTED SERIOUS INJURY","1","1930","1","0","2017","MONDAY","19:00 - 19:59","No Data","N/A","NO DATA","NON INTERSECTION","32.62659183","1 - DAYLIGHT","No Data","-96.94747437","ONE MOTOR VEHICLE - GOING STRAIGHT","NOT APPLICABLE","DAMAGED BYCICLE","No Data","No Data","No Data","SOPHORA CIR","9962","1 - DRY","No Data","1 - CLEAR"
"15777089","NO","DALLAS POLICE DEPARTMENT","false","112632-2017","DALLAS","No","No","BACKED WITHOUT SAFETY","2017-05-19","0","5","0","1","2017426816","1","C - POSSIBLE INJURY","0","1730","1","0","2017","FRIDAY","17:00 - 17:59","No Data","N/A","NO DATA","DRIVEWAY ACCESS","32.75376073","1 - DAYLIGHT","No Data","-96.91019423","ONE MOTOR VEHICLE - BACKING","NOT APPLICABLE","NONE","No Data","No Data","No Data","N MOROCCO AVE","1037","1 - DRY","No Data","1 - CLEAR"
"15775257","NO","DALLAS POLICE DEPARTMENT","false","116684-2017","DALLAS","No","No","CHANGED LANE WHEN UNSAFE","2017-05-24","0","5","0","1","2017422035","0","A - SUSPECTED SERIOUS INJURY","1","1430","1","0","2017","WEDNESDAY","14:00 - 14:59","No Data","N/A","NO DATA","NON INTERSECTION","32.74315426","1 - DAYLIGHT","No Data","-96.83578257","ONE MOTOR VEHICLE - GOING STRAIGHT","NOT APPLICABLE","NONE","No Data","No Data","No Data","W JEFFERSON BLVD","800","1 - DRY","No Data","1 - CLEAR"
"15790099","NO","DALLAS POLICE DEPARTMENT","false","116378-2017","DALLAS","No","No","FAILED TO DRIVE IN SINGLE LANE","2017-05-24","0","5","0","1","2017462126","1","C - POSSIBLE INJURY","0","0545","1","0","2017","WEDNESDAY","05:00 - 05:59","No Data","N/A","NO DATA","NON INTERSECTION","32.77154356","4 - DARK, UNKNOWN LIGHTING","No Data","-96.80092623","ONE MOTOR VEHICLE - GOING STRAIGHT","NOT APPLICABLE","NONE","No Data","No Data","No Data","S LAMAR ST","940","1 - DRY","No Data","1 - CLEAR"
"15779989","NO","DALLAS POLICE DEPARTMENT","false","117923-2017","DALLAS","No","No","FAILED TO CONTROL SPEED;FOLLOWED TOO CLOSELY;UNSAFE SPEED","2017-05-25","0","5","1","3","2017436110","0","B - SUSPECTED MINOR INJURY","0","2155","1","0","2017","THURSDAY","21:00 - 21:59","No Data","S RIVERFRONT BLVD","NO DATA","INTERSECTION RELATED","32.75980646","3 - DARK, LIGHTED","No Data","-96.79428183","ONE MOTOR VEHICLE - GOING STRAIGHT","NOT APPLICABLE","NONE","No Data","No Data","No Data","CORINTH ST","NO DATA","1 - DRY","No Data","1 - CLEAR"
"15779863","NO","DALLAS POLICE DEPARTMENT","false","119110-2017","DALLAS","No","No","DISREGARD STOP SIGN OR LIGHT","2017-05-27","0","5","1","1","2017435580","0","B - SUSPECTED MINOR INJURY","0","0940","1","0","2017","SATURDAY","09:00 - 09:59","No Data","SANTA FE AVE","NO DATA","INTERSECTION RELATED","32.7932645","1 - DAYLIGHT","No Data","-96.76145686","ONE MOTOR VEHICLE - GOING STRAIGHT","NOT APPLICABLE","NONE","No Data","No Data","No Data","S FITZHUGH AVE","389","1 - DRY","No Data","1 - CLEAR"
"15799405","NO","DALLAS POLICE DEPARTMENT","false","121912-2017","DALLAS","No","No","PEDESTRIAN FAILED TO YIELD RIGHT OF WAY TO VEHICLE","2017-05-30","0","5","1","5","2017483418","0","B - SUSPECTED MINOR INJURY","0","1726","1","0","2017","TUESDAY","17:00 - 17:59","No Data","N/A","NO DATA","NON INTERSECTION","32.72034427","1 - DAYLIGHT","No Data","-96.85529673","ONE MOTOR VEHICLE - GOING STRAIGHT","NOT APPLICABLE","NONE","No Data","No Data","No Data","W ILLINOIS AVE","NO DATA","1 - DRY","No Data","1 - CLEAR"
"15789392","NO","DALLAS POLICE DEPARTMENT","false","123336-2017","DALLAS","No","No","OTHER (EXPLAIN IN NARRATIVE)","2017-06-01","0","6","1","1","2017460324","0","B - SUSPECTED MINOR INJURY","0","1150","1","0","2017","THURSDAY","11:00 - 11:59","No Data","N/A","NO DATA","NON INTERSECTION","No Data","1 - DAYLIGHT","No Data","No Data","ONE MOTOR VEHICLE - GOING STRAIGHT","NOT APPLICABLE","NONE","No Data","No Data","No Data","FOREST LN","NO DATA","1 - DRY","No Data","2 - CLOUDY"
"15805269","NO","DALLAS POLICE DEPARTMENT","false","128077-2017","DALLAS","No","No","FAILED TO CONTROL SPEED","2017-06-06","0","6","1","1","2017496416","0","B - SUSPECTED MINOR INJURY","0","2009","1","0","2017","TUESDAY","20:00 - 20:59","No Data","N/A","NO DATA","NON INTERSECTION","32.72036671","1 - DAYLIGHT","No Data","-96.91135837","ONE MOTOR VEHICLE - GOING STRAIGHT","NOT APPLICABLE","NONE","No Data","No Data","No Data","W ILLINOIS AVE","5185","1 - DRY","No Data","1 - CLEAR"
"15808033","NO","DALLAS POLICE DEPARTMENT","true","130524-2017","DALLAS","No","No","OTHER (EXPLAIN IN NARRATIVE)","2017-06-09","0","6","1","1","2017504057","0","B - SUSPECTED MINOR INJURY","0","1848","1","0","2017","FRIDAY","18:00 - 18:59","No Data","LANGDALE CIR","NO DATA","INTERSECTION","32.86566423","1 - DAYLIGHT","No Data","-96.70054259","ONE MOTOR VEHICLE - GOING STRAIGHT","NOT APPLICABLE","NONE","No Data","No Data","No Data","PLANO RD","NO DATA","1 - DRY","No Data","1 - CLEAR"
"15809178","NO","DALLAS POLICE DEPARTMENT","true","130702-2017","DALLAS","No","No","FAILED TO CONTROL SPEED; UNDER INFLUENCE - ALCOHOL","2017-06-09","0","6","0","1","2017506603","1","C - POSSIBLE INJURY","0","2150","1","0","2017","FRIDAY","21:00 - 21:59","No Data","HUBERT ST","NO DATA","INTERSECTION RELATED","32.81112425","3 - DARK, LIGHTED","No Data","-96.76691258","ONE MOTOR VEHICLE - GOING STRAIGHT","NOT APPLICABLE","NONE","No Data","No Data","No Data","ROSS AVE","5900","1 - DRY","No Data","1 - CLEAR"
"15806348","NO","DALLAS POLICE DEPARTMENT","false","131137-2017","DALLAS","No","No","OTHER (EXPLAIN IN NARRATIVE)","2017-06-10","0","6","1","1","2017500505","0","B - SUSPECTED MINOR INJURY","0","1319","1","0","2017","SATURDAY","13:00 - 13:59","No Data","N/A","NO DATA","DRIVEWAY ACCESS","32.97833422","1 - DAYLIGHT","No Data","-96.77013258","ONE MOTOR VEHICLE - TURNING RIGHT","NOT APPLICABLE","NONE","No Data","No Data","No Data","CAMPBELL RD","7517","1 - DRY","No Data","1 - CLEAR"
"15806726","NO","DALLAS POLICE DEPARTMENT","false","130749-2017","DALLAS","No","No","CHANGED LANE WHEN UNSAFE; HAD BEEN DRINKING","2017-06-10","0","6","1","1","2017501677","0","B - SUSPECTED MINOR INJURY","0","0039","1","0","2017","SATURDAY","00:00 - 00:59","No Data","N/A","NO DATA","NON INTERSECTION","32.80328746","3 - DARK, LIGHTED","No Data","-96.81330908","ONE MOTOR VEHICLE - GOING STRAIGHT","NOT APPLICABLE","NONE","No Data","No Data","No Data","MAPLE AVE","3628","1 - DRY","No Data","1 - CLEAR"
"15820416","NO","DALLAS POLICE DEPARTMENT","true","133501-2017","DALLAS","No","No","FAILED TO YIELD RIGHT OF WAY - STOP SIGN;OTHER (EXPLAIN IN NARRATIVE)","2017-06-13","0","6","1","1","2017521529","0","B - SUSPECTED MINOR INJURY","0","1115","1","0","2017","TUESDAY","11:00 - 11:59","No Data","LONGVIEW ST","NO DATA","INTERSECTION RELATED","32.83100072","1 - DAYLIGHT","No Data","-96.78111268","ONE MOTOR VEHICLE - GOING STRAIGHT","NOT APPLICABLE","TREK BIKE","No Data","No Data","4 OR MORE LANES, DIVIDED","US0075","NO DATA","1 - DRY","No Data","1 - CLEAR"
"15816338","NO","DALLAS POLICE DEPARTMENT","true","135983-2017","DALLAS","No","No","FAILED TO YIELD RIGHT OF WAY - TURNING LEFT","2017-06-16","0","6","0","1","2017517397","1","C - POSSIBLE INJURY","0","0719","1","0","2017","FRIDAY","07:00 - 07:59","No Data","ROCKWALL RD","NO DATA","INTERSECTION","32.89445423","1 - DAYLIGHT","No Data","-96.70760259","ONE MOTOR VEHICLE - TURNING LEFT","NOT APPLICABLE","NONE","No Data","No Data","No Data","MILLER RD","10298","1 - DRY","No Data","1 - CLEAR"
